platform_number,profile_index,juld,level_index,PRES,TEMP,PSAL,PRES_QC,TEMP_QC,PSAL_QC,PRES_ADJUSTED,TEMP_ADJUSTED,PSAL_ADJUSTED
4903873,52,2025-03-01 06:12:17.999999+00:00,23,135.60000610351562,0.4320000112056732,34.15999984741211,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,24,145.6999969482422,0.796999990940094,34.22600173950195,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,25,155.39999389648438,1.1390000581741333,34.290000915527344,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,26,165.39999389648438,1.3569999933242798,34.332000732421875,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,27,175.5,1.5809999704360962,34.37900161743164,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,28,185.1999969482422,1.712000012397766,34.4109992980957,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,29,195.3000030517578,1.807999968528748,34.4379997253418,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,30,212.8999938964844,1.8860000371932983,34.46699905395508,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,31,237.6000061035156,1.9789999723434448,34.500999450683594,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,32,262.79998779296875,2.015000104904175,34.527000427246094,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,33,288.70001220703125,2.0380001068115234,34.54800033569336,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,34,312.6000061035156,2.062999963760376,34.569000244140625,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,35,337.8999938964844,2.0829999446868896,34.5880012512207,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,36,363.0,2.0810000896453857,34.60100173950195,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,37,388.0,2.08899998664856,34.612998962402344,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,38,413.1000061035156,2.095999956130981,34.625,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,39,438.2000122070313,2.0969998836517334,34.63600158691406,1,1,1,,,
